Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Repaired?
2020-02-04,76.33794793595989,77.38626426505087,75.93121426303615,77.19499969482422,136616400,0.0,0.0,False
2020-02-05,78.32562106551018,78.62583557722229,77.21920945636545,77.82447052001953,118826800,0.0,0.0,False
2020-02-06,78.09562750675829,78.73720276650342,77.53636686633509,78.73477935791016,105425600,0.0,0.0,False
2020-02-07,78.23242636976711,78.48238543817546,77.17192034743294,77.66455841064453,117684000,0.1925,0.0,False
2020-02-10,76.24490381310511,78.033447265625,76.1648229834898,78.033447265625,109348800,0.0,0.0,False
2020-02-11,78.53093937088862,78.60374012100387,77.34423530217373,77.5626449584961,94323200,0.0,0.0,False
2020-02-12,78.01404068842541,79.40944533661985,78.01404068842541,79.40459442138672,113730400,0.0,0.0,False
2020-02-13,78.67412186901794,79.16676004463604,78.47027235558737,78.83914184570312,94747600,0.0,0.0,False
2020-02-14,78.80757547409223,79.10850246780329,78.34891601878451,78.8585433959961,80113600,0.0,0.0,False
2020-02-18,76.53125657811528,77.59662109183667,76.34924730268484,77.41461181640625,152531200,0.0,0.0,False
2020-02-19,77.65728500864738,78.76632988761132,77.65728500864738,78.53578186035156,93984000,0.0,0.0,False
2020-02-20,78.29554123010857,78.78575023333428,77.22289659591061,77.73009490966797,100566000,0.0,0.0,False
2020-02-21,77.32238890983989,77.76649566805042,75.35183643347615,75.97066497802734,129554000,0.0,0.0,False
2020-02-24,72.13877707909086,73.8181119648714,70.19006459555902,72.3620376586914,222195200,0.0,0.0,False
2020-02-25,73.03425000192122,73.4176795737371,69.43774534651452,69.91096496582031,230673600,0.0,0.0,False
2020-02-26,69.53482499231708,72.28923357582319,69.5275449173606,71.02001953125,198054800,0.0,0.0,False
2020-02-27,68.21707461192374,69.40620033933959,66.24166381662789,66.3775634765625,320605600,0.0,0.0,False
2020-02-28,62.43158940686184,67.5642477477595,62.215601585249125,66.33871459960938,426510000,0.0,0.0,False
2020-03-02,68.50343887480543,73.15317015362184,67.39682304876307,72.51492309570312,341397200,0.0,0.0,False
2020-03-03,73.69435237651876,73.77443320656704,69.35767141404621,70.21190643310547,319475600,0.0,0.0,False
2020-03-04,71.93977581539738,73.62881987433597,71.13650877871662,73.4686508178711,219178400,0.0,0.0,False
2020-03-05,71.71649259248731,72.69448862777347,70.71908549659396,71.08553314208984,187572800,0.0,0.0,False
2020-03-06,68.43549184953756,70.57592284013839,68.24863164787311,70.14152526855469,226176800,0.0,0.0,False
2020-03-09,64.00659319733327,67.48660954634035,63.82458392757783,64.59387969970703,286744800,0.0,0.0,False
2020-03-10,67.25606172575357,69.51297346708441,65.37044115282052,69.24602508544922,285290000,0.0,0.0,False
2020-03-11,67.31672054900297,68.24617771103672,65.97469878489102,66.841064453125,255598800,0.0,0.0,False
2020-03-12,62.11126834135515,65.52333473547242,60.18439634961911,60.240211486816406,418474000,0.0,0.0,False
2020-03-13,64.28325061879912,67.93071607578169,61.38565875889742,67.45748901367188,370732000,0.0,0.0,False
2020-03-16,58.71619794935518,62.873287737827965,58.242974521961955,58.779296875,322423600,0.0,0.0,False
2020-03-17,60.06548484229005,62.5165408014644,57.854678750743666,61.36381912231445,324056000,0.0,0.0,False
2020-03-18,58.187153255274865,60.66975874633833,57.54405159077075,59.861637115478516,300233600,0.0,0.0,False
2020-03-19,60.03635017539576,61.358949819871114,58.87634499628649,59.402957916259766,271857200,0.0,0.0,False
2020-03-20,59.985403245758334,61.11386300197094,55.330821042511275,55.631744384765625,401693200,0.0,0.0,False
2020-03-23,55.350238679238295,55.45216343682044,51.59599344484774,54.44989776611328,336752800,0.0,0.0,False
2020-03-24,57.35962428486816,60.10917855165599,56.859706000541046,59.9126091003418,287531200,0.0,0.0,False
2020-03-25,60.851767993758266,62.67186075528643,59.28648895944169,59.582557678222656,303602000,0.0,0.0,False
2020-03-26,59.82523444541299,62.77620858330938,59.78640491258839,62.71796798706055,252087200,0.0,0.0,False
2020-03-27,61.33712804392787,62.09428547221415,59.95385824110164,60.121307373046875,204216800,0.0,0.0,False
2020-03-30,60.849342024154396,62.0093475048291,60.52414930589501,61.83704376220703,167976400,0.0,0.0,False
2020-03-31,62.02875857181586,63.70081315714961,61.15511262455559,61.710845947265625,197002000,0.0,0.0,False
2020-04-01,59.82038104472191,60.35912878890937,58.031837774101646,58.46380615234375,176218400,0.0,0.0,False
2020-04-02,58.32548090103607,59.49276651729852,57.490664392119754,59.43937683105469,165934000,0.0,0.0,False
2020-04-03,58.92246006471552,59.626227661114996,57.992999079947744,58.58513641357422,129880000,0.0,0.0,False
2020-04-06,60.88817032671101,63.85127936413574,60.51930084799207,63.69596862792969,201820400,0.0,0.0,False
2020-04-07,65.71747694762487,65.93589399470639,62.853867417629125,62.95821762084961,202887200,0.0,0.0,False
2020-04-08,63.76148528714011,64.88509036892265,63.395044991841544,64.56961059570312,168895200,0.0,0.0,False
2020-04-09,65.20786042767898,65.54032952455171,64.2371442763535,65.03555297851562,161834800,0.0,0.0,False
2020-04-13,65.11320728466447,66.42125075775364,64.51136064871955,66.31204223632812,131022800,0.0,0.0,False
2020-04-14,67.95012658868427,69.95222853281514,67.47689953040836,69.6610107421875,194994800,0.0,0.0,False
2020-04-15,68.53255414367216,69.48628092008256,68.10301494206142,69.02519226074219,131154400,0.0,0.0,False
2020-04-16,69.7410956561746,69.94009422345636,68.5204205220071,69.57364654541016,157125200,0.0,0.0,False
2020-04-17,69.08829031254295,69.63674726381512,67.1881094519009,68.62962341308594,215250000,0.0,0.0,False
2020-04-20,67.4526460174679,68.35783414900595,67.18569757688921,67.20510864257812,130015200,0.0,0.0,False
2020-04-21,67.04735361351801,67.28275253901889,64.41428499057956,65.12776184082031,180991600,0.0,0.0,False
2020-04-22,66.39940914673265,67.4405043108994,66.05723821466911,67.0036849975586,116862400,0.0,0.0,False
2020-04-23,66.94783745635901,68.37479079707991,66.7051585183037,66.74398803710938,124814400,0.0,0.0,False
2020-04-24,67.27062788736906,68.68059241326806,67.22208912055947,68.67088317871094,126161200,0.0,0.0,False
2020-04-27,68.38695250061332,69.05189812563647,67.93800218832392,68.71942901611328,117087600,0.0,0.0,False
2020-04-28,69.18292026480744,69.36492949955759,67.51329510571802,67.60550689697266,112004800,0.0,0.0,False
2020-04-29,69.0979975124322,70.29683242001799,68.89414803177873,69.82603454589844,137280800,0.0,0.0,False
2020-04-30,70.36720104938254,71.47624586127782,69.97649141267905,71.29908752441406,183064000,0.0,0.0,False
2020-05-01,69.46687320779041,72.56103087905444,69.36980307576957,70.15122985839844,240616800,0.0,0.0,False
2020-05-04,70.17550415897956,71.27241079901312,69.4838673851674,71.14379119873047,133568000,0.0,0.0,False
2020-05-05,71.60487317175793,73.04638718577591,71.45926427424553,72.2115707397461,147751200,0.0,0.0,False
2020-05-06,72.9153300566067,73.58997737842726,72.52947133643356,72.95658874511719,142333600,0.0,0.0,False
2020-05-07,73.58512855265982,74.05835557711725,73.28177979492443,73.71131896972656,115215200,0.0,0.0,False
2020-05-08,74.3732060857613,75.51931637355732,74.04470105585122,75.46578216552734,133838400,0.205,0.0,False
2020-05-11,74.97180698726206,77.14965926401848,74.7625342106639,76.65325927734375,145946400,0.0,0.0,False
2020-05-12,77.33944932858249,77.79205798459127,75.655568982972,75.77723693847656,162301200,0.0,0.0,False
2020-05-13,75.95730873840742,76.88198972405412,73.78188493945902,74.86229705810547,200622400,0.0,0.0,False
2020-05-14,74.0982401903213,75.38305384243762,73.37309631079928,75.32221984863281,158929200,0.0,0.0,False
2020-05-15,73.085943325568,74.92312650763014,73.05187273308422,74.87689208984375,166348400,0.0,0.0,False
2020-05-18,76.20550920779705,77.01581451007397,75.51200038814163,76.64107513427734,135178400,0.0,0.0,False
2020-05-19,76.6581126858227,77.50735264930493,76.16657681294011,76.19821166992188,101729600,0.0,0.0,False
2020-05-20,77.05961137211806,77.7506844400657,77.0206767368224,77.68012237548828,111504800,0.0,0.0,False
2020-05-21,77.54143540411926,78.08407725078851,76.86252601832638,77.10099792480469,102688800,0.0,0.0,False
2020-05-22,76.83819763463005,77.68014544919457,76.73600068439247,77.597412109375,81803200,0.0,0.0,False
2020-05-26,78.71918977774382,78.89925602718259,77.01583791238306,77.07180786132812,125522000,0.0,0.0,False
2020-05-27,76.92823567989113,77.55360346730318,76.18605652967298,77.40760040283203,112945200,0.0,0.0,False
2020-05-28,77.08152577208277,78.70457981685169,76.80412665218442,77.44166564941406,133560800,0.0,0.0,False
2020-05-29,77.68501099224073,78.14734786532948,77.00853727030466,77.36624145507812,153532400,0.0,0.0,False
2020-06-01,77.32000143580059,78.43934833911615,77.18859793786604,78.31768035888672,80791200,0.0,0.0,False
2020-06-02,78.05002036888385,78.70459478928636,77.60714707589307,78.68025970458984,87642800,0.0,0.0,False
2020-06-03,79.00143274067266,79.37617209910724,78.42715616564102,79.11336517333984,104491200,0.0,0.0,False
2020-06-04,78.93576753713425,79.23506606043094,78.05732072747928,78.43206024169922,87560400,0.0,0.0,False
2020-06-05,78.68269152133999,80.7267122915967,78.6534923915688,80.66587829589844,137250400,0.0,0.0,False
2020-06-08,80.36169309987528,81.17686997307266,79.64872058754821,81.1427993774414,95654400,0.0,0.0,False
2020-06-09,80.82161381457999,84.09934224911986,80.78997894985643,83.70513916015625,147712400,0.0,0.0,False
2020-06-10,84.65657009743241,86.32828677869298,84.2161326502249,85.85865020751953,166651600,0.0,0.0,False
2020-06-11,84.99967763398335,85.42551553412683,81.63434481058569,81.73654174804688,201662400,0.0,0.0,False
2020-06-12,83.88276702365586,84.63223846471662,81.32773960827684,82.44221496582031,200146000,0.0,0.0,False
2020-06-15,81.09171712965171,84.11638164574502,80.92867875199258,83.46180725097656,138808800,0.0,0.0,False
2020-06-16,85.52284659086101,85.94625617218522,83.88276474697345,85.67371368408203,165428800,0.0,0.0,False
2020-06-17,86.42075685110076,86.48159083556952,85.43281353741015,85.55448150634766,114406400,0.0,0.0,False
2020-06-18,85.51066985297757,86.00707717025418,84.9777636357591,85.58853912353516,96820400,0.0,0.0,False
2020-06-19,86.29666530516798,86.76386617293707,83.9874020783935,85.09944915771484,264476000,0.0,0.0,False
2020-06-22,85.49366899417434,87.46955611781256,85.44743456028412,87.32598876953125,135445200,0.0,0.0,False
2020-06-23,88.5742789095001,90.61343520003089,88.15330507538052,89.1899185180664,212155600,0.0,0.0,False
2020-06-24,88.81762744432615,89.73987283324034,87.24080771386359,87.61554718017578,192623200,0.0,0.0,False
2020-06-25,87.77129464423196,88.81763643178542,87.00965180666661,88.77870178222656,137522400,0.0,0.0,False
2020-06-26,88.67405701121628,88.8954936232834,85.90245689556569,86.05089569091797,205256800,0.0,0.0,False
2020-06-29,85.95841768027097,88.12897745361794,85.47904559885598,88.03407287597656,130646000,0.0,0.0,False
2020-06-30,87.62042049858218,89.05610878837916,87.60095688672507,88.76896667480469,140223200,0.0,0.0,False
2020-07-01,88.84682302233178,89.39189318717276,88.55238859500506,88.6010513305664,110737200,0.0,0.0,False
2020-07-02,89.51113285524976,90.14867187148857,88.48669056028642,88.6010513305664,114041600,0.0,0.0,False
2020-07-06,90.03430074503379,91.44078222719904,90.00266588363523,90.97114562988281,118655600,0.0,0.0,False
2020-07-07,91.35076272390052,92.13186915393193,90.57695607635445,90.68888854980469,112424400,0.0,0.0,False
2020-07-08,91.66951476530353,92.83266025069595,91.58190996618218,92.801025390625,117092000,0.0,0.0,False
2020-07-09,93.69651908668872,93.75005330101985,92.14890576952082,93.20011901855469,125642800,0.0,0.0,False
2020-07-10,92.79373105488341,93.42154196968667,92.18052712914378,93.3631362915039,90257200,0.0,0.0,False
2020-07-13,94.67228464918172,97.29058186234049,92.71829725665447,92.93243408203125,191649200,0.0,0.0,False
2020-07-14,92.31191801469724,94.6625440704525,91.37508059280022,94.4703140258789,170989200,0.0,0.0,False
2020-07-15,96.35130500289155,96.60194074558854,93.91794539378512,95.12002563476562,153198000,0.0,0.0,False
2020-07-16,93.98848907753033,94.80852985232154,93.3485144880104,93.94955444335938,110577600,0.0,0.0,False
2020-07-17,94.40218371971898,94.55791486444917,93.2852651867788,93.75977325439453,92186800,0.0,0.0,False
2020-07-20,93.8473823794661,95.87436764626261,93.50184205095535,95.73566436767578,90318000,0.0,0.0,False
2020-07-21,96.52893470179353,96.60436824916565,94.16370906625916,94.41434478759766,103433200,0.0,0.0,False
2020-07-22,94.11504710524962,95.36336177523553,94.02744972364847,94.6795883178711,89001600,0.0,0.0,False
2020-07-23,94.4119242394898,94.4897935351177,89.5573759076989,90.3701171875,197004400,0.0,0.0,False
2020-07-24,88.56212813927338,90.49178057488463,86.76873582504383,90.146240234375,185438800,0.0,0.0,False
2020-07-27,91.21205332883926,92.37519895851747,90.98818839691468,92.28273010253906,121214000,0.0,0.0,False
2020-07-28,91.85202279586937,92.02966071554671,90.7618750492638,90.7667465209961,103625600,0.0,0.0,False
2020-07-29,91.25097745595819,92.69152948751328,91.21447855018052,92.506591796875,90329200,0.0,0.0,False
2020-07-30,91.67682263526055,93.73057872513968,91.26802000602063,93.62594604492188,158130000,0.0,0.0,False
2020-07-31,100.14247783391713,103.578380221725,98.13738457841312,103.4275131225586,374336800,0.0,0.0,False
2020-08-03,105.31579399255398,108.66166323525441,105.01649553295304,106.03363800048828,308151200,0.0,0.0,False
2020-08-04,106.22346862092488,107.83678756256782,105.49832463452893,106.74177551269531,173071600,0.0,0.0,False
2020-08-05,106.46191633779561,107.44985972369943,105.99470803547494,107.12865447998047,121776800,0.0,0.0,False
2020-08-06,107.46201970975673,111.36269464253704,106.87071514088169,110.86628723144531,202428800,0.0,0.0,False
2020-08-07,110.38605018937842,110.84434776897682,107.54607671169924,108.34565734863281,198045600,0.205,0.0,False
2020-08-10,109.79612082851325,110.94186486752692,107.26086549559103,109.92044830322266,212403600,0.0,0.0,False
2020-08-11,109.18181072713648,109.68154587218592,106.3905875156011,106.65142822265625,187902400,0.0,0.0,False
2020-08-12,107.74596761374468,110.45430815645663,107.55095084699191,110.19590759277344,165598000,0.0,0.0,False
2020-08-13,111.58055146808589,113.15290119524892,111.09056196029391,112.14611053466797,210082000,0.0,0.0,False
2020-08-14,111.97058828094455,112.13635327859295,110.23003348739779,112.04615783691406,165565200,0.0,0.0,False
2020-08-17,113.17240982775472,113.19678878679046,111.12470373878634,111.7536392211914,119561600,0.0,0.0,False
2020-08-18,111.50496887171911,113.11144299917184,111.16855864835527,112.6848373413086,105633600,0.0,0.0,False
2020-08-19,113.09437890098116,114.24499562094896,112.73115702960943,112.82622528076172,145538000,0.0,0.0,False
2020-08-20,112.86768515883944,115.44438550181255,112.85061914452253,115.3298110961914,126907200,0.0,0.0,False
2020-08-21,116.29271798267843,121.7581500452213,116.28053222340992,121.27304077148438,338054800,0.0,0.0,False
2020-08-24,125.49278030711304,125.5781103847472,120.85131508513315,122.72350311279297,345937600,0.0,0.0,False
2020-08-25,121.59238528346616,122.0628686712799,119.98834358364527,121.71670532226562,211495600,0.0,0.0,False
2020-08-26,123.03796284565955,123.83023059467142,121.96778837684518,123.37193298339844,163022400,0.0,0.0,False
2020-08-27,123.97648471809909,124.3104548230282,120.74890305425278,121.89708709716797,155552400,0.0,0.0,False
2020-08-28,122.87463439456488,123.2939271755795,121.4753699990524,121.69964599609375,187630000,0.0,0.0,False
2020-08-31,124.40309306090538,127.73792880610966,122.86243534022762,125.82672882080078,225702700,0.0,4.0,False
2020-09-01,129.4541217539587,131.44333179825284,127.27965542096419,130.83876037597656,151948100,0.0,0.0,False
2020-09-02,134.16385535146685,134.54414333091748,123.83756147352996,128.12799072265625,200119000,0.0,0.0,False
2020-09-03,123.74977777668435,125.63171109830371,117.49939163024852,117.86992645263672,257599600,0.0,0.0,False
2020-09-04,117.08013763640277,120.61974435856602,108.12872844206652,117.9479751586914,332607200,0.0,0.0,False
2020-09-08,111.11250193799896,116.02700063472479,109.87412977263537,110.0106430053711,231366600,0.0,0.0,False
2020-09-09,114.3400636644491,116.17324635017911,112.38986646879137,114.39856719970703,176940500,0.0,0.0,False
2020-09-10,117.3628949087768,117.49940814881735,109.69861756632326,110.6639633178711,182274400,0.0,0.0,False
2020-09-11,111.71706305037618,112.36063179376235,107.2608620779855,109.2110595703125,180860300,0.0,0.0,False
2020-09-14,111.86332602698766,113.04319458206483,109.99113827543115,112.48738861083984,140150100,0.0,0.0,False
2020-09-15,115.38342123925263,115.87097054819286,110.78095457255097,112.66289520263672,184642000,0.0,0.0,False
2020-09-16,112.36062624645403,113.11144897058965,109.25005901915075,109.33781433105469,154679000,0.0,0.0,False
2020-09-17,106.9878355070113,109.40607622888594,106.00298369138476,107.59239196777344,178011000,0.0,0.0,False
2020-09-18,107.65089900577279,108.1189422202142,103.44821850945301,104.1795425415039,287104900,0.0,0.0,False
2020-09-21,101.93682671673261,107.44613627717712,100.53268210169752,107.33887481689453,195713800,0.0,0.0,False
2020-09-22,109.87414899878489,110.04966710578832,106.4418039988911,109.02581024169922,183055400,0.0,0.0,False
2020-09-23,108.84051189467765,109.31830814093878,104.1112775817434,104.45256805419922,150718700,0.0,0.0,False
2020-09-24,102.55113797500798,107.5046416144481,102.38537296614106,105.52519226074219,167743300,0.0,0.0,False
2020-09-25,105.72996379838419,109.64011209223098,104.98888662302512,109.48409271240234,149981400,0.0,0.0,False
2020-09-28,112.1461013546261,112.44837956504263,109.97162802324053,112.09734344482422,137672400,0.0,0.0,False
2020-09-29,111.69757545200666,112.43864521637902,110.741975312434,111.2490234375,99382200,0.0,0.0,False
2020-09-30,110.95648187938991,114.34007555606303,110.79071688597794,112.92617797851562,142675200,0.0,0.0,False
2020-10-01,114.71061497135939,114.78862465587767,112.94568863575778,113.88178253173828,116120400,0.0,0.0,False
2020-10-02,110.07889779908955,112.49714598356358,109.42558341904119,110.20565795898438,144712000,0.0,0.0,False
2020-10-05,111.07348949105034,113.74525767771173,110.7224533860102,113.59899139404297,106243800,0.0,0.0,False
2020-10-06,112.81891482742249,113.22846192888977,109.45482734146758,110.34217071533203,161498200,0.0,0.0,False
2020-10-07,111.76581097831722,112.67265302880874,111.28800727900659,112.21435546875,96849000,0.0,0.0,False
2020-10-08,113.35523433064257,113.5015006370164,111.73656676842208,112.10710906982422,83477200,0.0,0.0,False
2020-10-09,112.4093925986349,114.08656378648601,112.0583564226003,114.05731201171875,100506900,0.0,0.0,False
2020-10-12,117.07036658463008,122.0628754189247,116.30979066521708,121.30229949951172,240226800,0.0,0.0,False
2020-10-13,122.15063319268191,122.26764773624913,116.67058225869611,118.08447265625,262330500,0.0,0.0,False
2020-10-14,117.98695479953686,119.96640417322294,116.64132113373098,118.17222595214844,150712000,0.0,0.0,False
2020-10-15,115.76374078821675,118.18198185633301,115.20793472148394,117.70418548583984,112559200,0.0,0.0,False
2020-10-16,118.25997681380653,118.52325764594907,115.85148167833091,116.0562515258789,115393800,0.0,0.0,False
2020-10-19,116.97283808725243,117.42138259241214,112.7799181793268,113.09194946289062,120639300,0.0,0.0,False
2020-10-20,113.3064778152816,116.01725873391653,112.75067179572477,114.5838623046875,124423700,0.0,0.0,False
2020-10-21,113.76478411070397,115.75398671105492,113.55026116761503,113.95980834960938,89946000,0.0,0.0,False
2020-10-22,114.52534061393521,115.1006527218332,111.73655770574223,112.86767578125,101988000,0.0,0.0,False
2020-10-23,113.49174346426179,113.64776283593191,111.43428449669388,112.17536163330078,82572600,0.0,0.0,False
2020-10-26,111.17101598676972,113.64776782516624,110.0691495843626,112.18511962890625,111850700,0.0,0.0,False
2020-10-27,112.61416524411432,114.35959309602312,111.68782430299709,113.69652557373047,92276800,0.0,0.0,False
2020-10-28,112.18511296666344,112.5556478095225,108.33346848159846,108.43097686767578,143937800,0.0,0.0,False
2020-10-29,109.57184881965813,114.01829672297495,109.40607637880336,112.4483871459961,146129200,0.0,0.0,False
2020-10-30,108.29446818664717,109.20131035012999,105.03764183054732,106.14925384521484,190272600,0.0,0.0,False
2020-11-02,106.39302272628981,107.9239274305086,104.64759511176818,106.06148529052734,122866900,0.0,0.0,False
2020-11-03,106.9293350359113,108.71376013684448,106.0224928792937,107.68991088867188,107624400,0.0,0.0,False
2020-11-04,111.29778066004462,112.71167099792935,109.55235284908468,112.08760833740234,138235500,0.0,0.0,False
2020-11-05,115.01288590671425,116.64130635027131,113.95978499014568,116.06599426269531,126387100,0.0,0.0,False
2020-11-06,115.5727390073877,116.4323036892573,113.43358602193297,115.93415069580078,114457900,0.205,0.0,False
2020-11-09,117.70211621905518,119.1575178931427,113.35544353875275,113.61917114257812,154515300,0.0,0.0,False
2020-11-10,112.86705172692065,114.85967848302198,111.48001699164712,113.27729797363281,138023400,0.0,0.0,False
2020-11-11,114.46896905922455,116.85230965844065,113.73638330100388,116.71556091308594,112295000,0.0,0.0,False
2020-11-12,116.84254616591035,117.7314130027431,115.81692313270185,116.44206237792969,103162300,0.0,0.0,False
2020-11-13,116.66673428315598,116.89138975772552,115.13318828954677,116.49091339111328,81581900,0.0,0.0,False
2020-11-16,116.15881215076331,118.18074882588525,115.40669394696378,117.50677490234375,91183000,0.0,0.0,False
2020-11-17,116.7741779499669,117.86816796066498,116.19787325311871,116.61788940429688,74271000,0.0,0.0,False
2020-11-18,115.85600932586726,117.03791358767974,115.26017224604259,115.28947448730469,76322100,0.0,0.0,False
2020-11-19,114.85969931574961,116.29556889192155,114.09781116159698,115.88532257080078,74113000,0.0,0.0,False
2020-11-20,115.88531221940879,116.01229108300883,114.56665918945185,114.61549377441406,73604300,0.0,0.0,False
2020-11-23,114.45921058973786,114.88899666218843,111.10885108956266,111.20652770996094,127959300,0.0,0.0,False
2020-11-24,111.26513373188881,113.16008391412161,109.97577558304761,112.4958724975586,113874200,0.0,0.0,False
2020-11-25,112.86704864167184,114.03918287230827,112.49586708858041,113.33589935302734,76499200,0.0,0.0,False
2020-11-27,113.86337170986415,114.76200852686044,113.521499817773,113.88290405273438,46691300,0.0,0.0,False
2020-11-30,114.25407557732021,118.16119960518925,114.09778703912657,116.28578186035156,169410200,0.0,0.0,False
2020-12-01,118.20026515774896,120.60314540681418,117.2234842051738,119.87055969238281,127728200,0.0,0.0,False
2020-12-02,119.1868283254981,120.50548879201791,118.08306834880034,120.22222137451172,89004200,0.0,0.0,False
2020-12-03,120.65199182191449,120.90595698113327,119.37241103320297,120.08546447753906,78967600,0.0,0.0,False
2020-12-04,119.75336329408746,120.00732847079844,118.69843790059431,119.41149139404297,78260400,0.0,0.0,False
2020-12-07,119.47008847443368,121.67761574577153,119.4114839958422,120.87665557861328,86712000,0.0,0.0,False
2020-12-08,121.48228009515798,122.07811722122077,120.23199390371121,121.4920425415039,82225500,0.0,0.0,False
2020-12-09,121.63854821088353,123.02557557317189,118.19051214801601,118.95240020751953,115089200,0.0,0.0,False
2020-12-10,117.70209389863244,120.99384808715399,117.3602220873015,120.37847137451172,81312200,0.0,0.0,False
2020-12-11,119.58731951491434,119.90965909110051,117.75097358931401,119.56778717041016,86939800,0.0,0.0,False
2020-12-14,119.75336040497812,120.48594622407741,118.71797483203729,118.95240020751953,79184500,0.0,0.0,False
2020-12-15,121.45296055193862,124.9303063971683,121.2478374115688,124.9107666015625,157243700,0.0,0.0,False
2020-12-16,124.45167787791586,125.3893793448256,123.62140801881179,124.8423843383789,98208600,0.0,0.0,False
2020-12-17,125.90708420602752,126.57130313801186,125.06705182129579,125.71173095703125,94359800,0.0,0.0,False
2020-12-18,125.96570052204723,126.10244928345861,123.19163825002659,123.71910095214844,192541500,0.0,0.0,False
2020-12-21,122.11716580798591,125.33077641507083,120.58361982974765,125.25263214111328,121251600,0.0,0.0,False
2020-12-22,128.5541513025178,131.28914115354644,126.63965393544905,128.81788635253906,168904800,0.0,0.0,False
2020-12-23,129.0913924448983,129.35511260798816,127.74342977111927,127.91925811767578,88223700,0.0,0.0,False
2020-12-24,128.27092090321057,130.36123218201516,128.05602783585223,128.90582275390625,54930100,0.0,0.0,False
2020-12-28,130.8788989655675,134.1511065581324,130.41003332778524,133.51620483398438,124486200,0.0,0.0,False
2020-12-29,134.84460481779132,135.56741313736748,131.2207411586561,131.73843383789062,121047300,0.0,0.0,False
2020-12-30,132.43198683008825,132.83247066876245,130.30259622541593,130.61517333984375,96452100,0.0,0.0,False
2020-12-31,130.9667947818931,131.61147380180907,128.66159108708325,129.60906982421875,99116600,0.0,0.0,False
2021-01-04,130.419813747916,130.50772046788387,123.81677157197642,126.40524291992188,143301900,0.0,0.0,False
2021-01-05,125.89730007314077,128.68113183141298,125.44797426380224,127.96807098388672,97664900,0.0,0.0,False
2021-01-06,124.75447411900687,128.00715673158123,123.44558366599814,123.66047668457031,155088000,0.0,0.0,False
2021-01-07,125.37962311713653,128.57370150076903,124.89123256509167,127.88018035888672,109578200,0.0,0.0,False
2021-01-08,129.3551297410371,129.55049790853118,127.2062140390898,128.9839630126953,105158200,0.0,0.0,False
2021-01-11,126.1903448095608,127.1475860544949,125.51636350795053,125.98521423339844,100384500,0.0,0.0,False
2021-01-12,125.51636516935064,126.67873700583286,123.91444484041192,125.80940246582031,91951100,0.0,0.0,False
2021-01-13,125.77033487541826,128.39787854041427,125.5066146974837,127.85088348388672,88636800,0.0,0.0,False
2021-01-14,127.76297053653161,127.95832377513628,125.77032875107238,125.91685485839844,90221800,0.0,0.0,False
2021-01-15,125.78986283591505,127.19642993721087,124.05119375361772,124.18794250488281,111598500,0.0,0.0,False
